9	BARRE	0	BARREIROS	0	0	0	0	0	0	0	0
2204	BARTOLETTI	0	BARTOLETTI	0	0	0	0	0	0	0	0
2414	BARUM	1	BARUM	0	0	0	0	0	0	0	0
3960	BASAK	0	BASAK	0	1	0	0	0	0	0	1
3418	BASF	1	BASF	0	0	0	0	0	0	0	0
4869	BAT BUSINE	1	BAT BUSINESS	0	0	0	0	0	0	0	0
4868	BATT.AD.DE	1	BATT.AD.DELPHI	0	0	0	0	0	0	0	0
2394	BATTAGLINO	0	BATTAGLINO	0	0	0	0	0	0	0	0
4870	BATT:DIGIP	1	BATT:DIGIPARTS	0	0	0	0	0	0	0	0
4871	BATTERIE S	1	BATTERIE STECO	0	0	0	0	0	0	0	0
2149	BAUDO	0	MOTEURS BAUDOUIN.S.A	0	0	0	0	0	0	0	0
1039	BAUTZ	0	BAUTZ	0	1	0	0	0	0	0	1
3071	BAW	0	BAW	1	0	0	0	0	0	0	0
924	BAYCI	0	BAY CITY SHOVELS	0	0	0	0	0	0	0	0
3142	BBDC	0	BEIJING BENZ (BBDC)	1	0	0	0	0	0	0	0
4248	BBFREDLINE	1	RED LINE	0	0	0	0	0	0	0	0
4502	BBR	1	BBR Automotive	0	0	0	0	0	0	0	0
2411	BBT	1	BBT	0	0	0	0	0	0	0	0
4486	B_CAR	1	B CAR	0	0	0	0	0	0	0	0
60074	BCARAUTOP	1	B CAR AUTO PARTS	0	0	0	0	0	0	0	0
2104	BCD	1	BCD CORONA & C	0	0	0	0	0	0	0	0
1040	BCS	0	BCS	0	1	0	0	0	0	0	1
5105	BECA CABLE	1	BECA CABLES	0	0	0	0	0	0	0	0
